x_type,family,subfamily,code,new,sepa,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Pecho,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Abdomen,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Brazos,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Espalda,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Gluteos,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Hombros,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Manos,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Piernas,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Vitiligo - 6 sesiones - 5 min,LASER EXCILITE,Pies,Vitiligo,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Rostro,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Cuello,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Ariolas,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Axilas,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Pecho,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Abdomen,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Brazos,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Espalda,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Gluteos,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Hombros,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Manos,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Piernas,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Vitiligo - 6 sesiones - 15 min,LASER EXCILITE,Pies,Vitiligo,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Rostro,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Cuello,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Manos,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Vitiligo - 6 sesiones - 30 min,LASER EXCILITE,Pies,Vitiligo,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Rostro,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Cuello,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Ariolas,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Axilas,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Pecho,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Abdomen,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Brazos,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Espalda,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Gluteos,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Hombros,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Manos,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Piernas,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Psoriasis - 6 sesiones - 5 min,LASER EXCILITE,Pies,Psoriasis,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Rostro,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Cuello,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Ariolas,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Axilas,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Pecho,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Abdomen,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Brazos,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Espalda,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Gluteos,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Hombros,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Manos,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Piernas,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Psoriasis - 6 sesiones - 15 min,LASER EXCILITE,Pies,Psoriasis,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Rostro,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Cuello,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Manos,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Pies,Psoriasis,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Rostro,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Cuello,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Ariolas,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Axilas,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pecho,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Abdomen,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Brazos,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Espalda,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Gluteos,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Hombros,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Manos,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Piernas,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pies,Alopecias,,6 sesiones,5 min,2500,1500,1200,250,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Rostro,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Cuello,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Ariolas,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Axilas,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pecho,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Abdomen,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Brazos,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Espalda,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Gluteos,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Hombros,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Manos,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Piernas,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pies,Alopecias,,6 sesiones,15 min,4000,3000,2400,500,,
service,laser,excilite,,, - ,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Rostro,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Cuello,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Manos,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,
service,laser,excilite,,, - ,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pies,Alopecias,,6 sesiones,30 min,6000,5000,4000,833.333333333333,,